,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,gu,주소,위도,경도,cnt
1231,국제갤러리부산점,부산 수영구 구락로123번길 20-0,문화시설,화랑/전시관,Suyeong-gu,부산 수영구 구락로123번길 20-0,35.1771098,129.1155767,77
1232,고려제강기념관,부산 수영구 구락로141번길 63-0,문화시설,박물관/기념관,Suyeong-gu,부산 수영구 구락로141번길 63-0,35.1785346,129.1135002,77
1233,부산전통예술관,부산 수영구 수영로521번길 63-0,문화시설,화랑/전시관,Suyeong-gu,부산 수영구 수영로521번길 63-0,35.1522909,129.1105073,77
1234,F1963석천홀,부산 수영구 구락로123번길 20-0,공연/행사,공연장,Suyeong-gu,부산 수영구 구락로123번길 20-0,35.1771098,129.1155767,77
1235,자석사,부산 수영구 광서로54번길 47-0,역사관광지,절,Suyeong-gu,부산 수영구 광서로54번길 47-0,35.1655523,129.1091186,77
1236,백룡사,부산 수영구 망미배산로70번라길 20-0,역사관광지,절,Suyeong-gu,부산 수영구 망미배산로70번라길 20-0,35.1770781,129.1004456,77
1237,수영문화원,부산 수영구 광안해변로 219-0,문화시설,문화원,Suyeong-gu,부산 수영구 광안해변로 219,35.1382557,129.1126577,77
1238,세존사,부산 수영구 호암로 79-1,역사관광지,절,Suyeong-gu,부산 수영구 호암로 79-1,35.1585078,129.1076638,77
1239,부산메트로홀,부산 수영구 광안로 4-0,공연/행사,공연장,Suyeong-gu,부산 수영구 광안로 4-0,35.1571036,129.1143843,77
1240,미광화랑,부산 수영구 광남로172번길 2-0,문화시설,화랑/전시관,Suyeong-gu,부산 수영구 광남로172번길 2-0,35.1563277,129.1207307,77
1241,액터스소극장,부산 수영구 남천동로 7-0,공연/행사,공연장,Suyeong-gu,부산 수영구 남천동로 7-0,35.141283,129.1119687,77
1242,민족과여성역사관,부산 수영구 연수로 397-0,문화시설,화랑/전시관,Suyeong-gu,부산 수영구 연수로 397,35.1719935,129.1086122,77
1243,수영민속예술관,부산 수영구 수영성로 43-0,문화시설,문화생활시설기타,Suyeong-gu,부산 수영구 수영성로 43-0,35.1700277,129.1183554,77
1244,비콘그라운드커뮤니티그라운드,부산 수영구 망미번영로 15-1,문화시설,문화생활시설기타,Suyeong-gu,부산 수영구 망미번영로 15-1,35.1768534,129.1120795,77
1245,아리안갤러리,부산 수영구 광안해변로344번길 17-22,문화시설,화랑/전시관,Suyeong-gu,부산 수영구 광안해변로344번길 17-22,35.1552615,129.130634,77
1246,수영구어린이워터파크,부산 수영구 광안해변로 361-0,휴양관광지,놀이시설,Suyeong-gu,부산 수영구 광안해변로 361,35.1559351,129.1344117,77
1247,비콘그라운드아트갤러리,부산 수영구 망미번영로 105-1,문화시설,문화생활시설기타,Suyeong-gu,부산 수영구 망미번영로 105-1,35.1768534,129.1120795,77
1248,금강선원,부산 수영구 광남로 180-1,역사관광지,절,Suyeong-gu,부산 수영구 광남로 180-1,35.1585368,129.120062,77
1249,마벨러스가죽공방,부산 수영구 연수로357번길 21-0,문화시설,문화생활시설기타,Suyeong-gu,부산 수영구 연수로357번길 21-0,35.1712436,129.1096363,77
1250,가나아트갤러리,부산 수영구 좌수영로125번길 14-3,문화시설,화랑/전시관,Suyeong-gu,부산 수영구 좌수영로125번길 14-3,35.1753317,129.1185428,77
1251,이스라엘하우스,부산 수영구 민락로33번길 5-0,문화시설,박물관/기념관,Suyeong-gu,부산 수영구 민락로33번길 5-0,35.1573452,129.1207462,77
1252,티엘갤러리,부산 수영구 민락본동로 29-1,문화시설,화랑/전시관,Suyeong-gu,부산 수영구 민락본동로 29-1,35.159259,129.1285595,77
1253,숨도자공방,부산 수영구 수영로540번길 18-0,문화시설,문화생활시설기타,Suyeong-gu,부산 수영구 수영로540번길 18-0,35.1533846,129.1151015,77
1254,모모부띠끄,부산 수영구 광서로9번길 4-0,문화시설,문화생활시설기타,Suyeong-gu,부산 수영구 광서로9번길 4-0,35.1636774,129.1121176,77
1255,끼리프로젝트뮤지컬스튜디오,부산 수영구 연수로 366-0,공연/행사,공연장,Suyeong-gu,부산 수영구 연수로 366,35.1719935,129.1086122,77
1256,관음사,부산 수영구 광일로 79-8,역사관광지,절,Suyeong-gu,부산 수영구 광일로 79-8,35.1631569,129.1054859,77
1257,비콘그라운드쇼핑그라운드,부산 수영구 망미번영로 63-0,문화시설,문화생활시설기타,Suyeong-gu,부산 수영구 망미번영로 63-0,35.1768534,129.1120795,77
1258,비콘그라운드B소셜그라운드1,부산 수영구 망미번영로 99-1,문화시설,문화생활시설기타,Suyeong-gu,부산 수영구 망미번영로 99-1,35.1768534,129.1120795,77
1259,금강법기사,부산 수영구 망미번영로70번길 106-46,역사관광지,절,Suyeong-gu,부산 수영구 망미번영로70번길 106-46,35.1695887,129.1148843,77
1260,용궁정사,부산 수영구,역사관광지,절,Suyeong-gu,부산 수영구,35.1454,129.1127,77
1261,서운암,부산 수영구 연수로310번길 102-0,역사관광지,절,Suyeong-gu,부산 수영구 연수로310번길 102,35.1707432,129.1035121,77
1262,갤러리블루홀,부산 수영구 민락본동로11번길 21-0,문화시설,화랑/전시관,Suyeong-gu,부산 수영구 민락본동로11번길 21-0,35.1574773,129.1267294,77
1263,도원정사,부산 수영구 수영성로 21-7,역사관광지,절,Suyeong-gu,부산 수영구 수영성로 21-7,35.1700277,129.1183554,77
1264,금련암,부산 수영구 장대골로76번길 29-0,역사관광지,절,Suyeong-gu,부산 수영구 장대골로76번길 29-0,35.1602751,129.105232,77
1265,신금련산온천,부산 수영구 망미로30번길 32-0,휴양관광지,온천,Suyeong-gu,부산 수영구 망미로30번길 32-0,35.1701301,129.101951,77
1266,갤러리하나,부산 수영구 수영성로 7-0,문화시설,화랑/전시관,Suyeong-gu,부산 수영구 수영성로 7-0,35.1700277,129.1183554,77
1267,국립해양박물관해양도서관,부산 영도구 해양로301번길 45-0,문화시설,문화생활시설기타,Yeongdo-gu,부산 영도구 해양로301번길 45-0,35.0816988,129.0764165,60
1268,해련사,부산 영도구 벚꽃길 117-0,역사관광지,절,Yeongdo-gu,부산 영도구 벚꽃길 117,35.0867255,129.0578046,60
1269,한국해양수산개발원해양수산정보센터,부산 영도구 해양로301번길 26-0,문화시설,문화생활시설기타,Yeongdo-gu,부산 영도구 해양로301번길 26-0,35.0816988,129.0764165,60
1270,관음정사,부산 영도구 태종로 813-31,역사관광지,절,Yeongdo-gu,부산 영도구 태종로 813-31,35.0636177,129.0824627,60
1271,호국관음사,부산 영도구 산제당길 137-0,역사관광지,절,Yeongdo-gu,부산 영도구,35.0908,129.0678,60
1272,동삼동패총전시관,부산 영도구 태종로 729-0,문화시설,화랑/전시관,Yeongdo-gu,부산 영도구 태종로 729,35.093124,129.0375588,60
1273,흰여울문화마을거점센터,부산 영도구 해안산책길 52-0,문화시설,문화생활시설기타,Yeongdo-gu,부산 영도구,35.0908,129.0678,60
1274,삼진어묵체험역사관,부산 영도구 태종로99번길 36-0,문화시설,전시장,Yeongdo-gu,부산 영도구 태종로99번길 36-0,35.0923238,129.0423147,60
1275,영도놀이마루,부산 영도구 와치로 259-0,문화시설,문화생활시설기타,Yeongdo-gu,부산 영도구 와치로 259,35.075598,129.0692132,60
1276,미룡사,부산 영도구 동삼남로 11-0,역사관광지,절,Yeongdo-gu,부산 영도구 동삼남로 11-0,35.07776,129.06817,60
1277,한마음선원부산지원,부산 영도구 함지로79번길 23-26,역사관광지,절,Yeongdo-gu,부산 영도구 함지로79번길 23-26,35.07449,129.06447,60
1278,영도조내기고구마역사기념관,부산 영도구 벚꽃길 75-0,문화시설,박물관/기념관,Yeongdo-gu,부산 영도구 벚꽃길 75,35.0867255,129.0578046,60
1279,복천사,부산 영도구 산정길 41-0,역사관광지,절,Yeongdo-gu,부산 영도구 산정길 41-0,35.0819547,129.0474323,60
1280,태종대온천,부산 영도구 태종로 808-0,휴양관광지,온천,Yeongdo-gu,부산 영도구 태종로 808,35.093124,129.0375588,60
1281,영도도서관남항분관,부산 영도구 절영로 71-0,문화시설,문화생활시설기타,Yeongdo-gu,부산 영도구 절영로 71-0,35.0725633,129.0718921,60
1282,영도도서관,부산 영도구 함지로79번길 6-0,문화시설,문화생활시설기타,Yeongdo-gu,부산 영도구 함지로79번길 6-0,35.07449,129.06447,60
1283,태종사,부산 영도구 전망로 119-0,역사관광지,절,Yeongdo-gu,부산 영도구 전망로 119,35.0585684,129.0808551,60
1284,깡깡이생활문화센터,부산 영도구 대평로27번길 8-8,문화시설,문화생활시설기타,Yeongdo-gu,부산 영도구 대평로27번길 8-8,35.0911143,129.034139,60
1285,다보사,부산 영도구 신선초롱길 54-0,역사관광지,절,Yeongdo-gu,부산 영도구,35.0908,129.0678,60
1286,깡깡이생활문화센터,부산 영도구 대평로27번길 6-0,문화시설,문화생활시설기타,Yeongdo-gu,부산 영도구 대평로27번길 6-0,35.0911143,129.034139,60
1287,법화사,부산 영도구 중복길 490-0,역사관광지,절,Yeongdo-gu,부산 영도구 중복길 490,35.0858174,129.0473058,60
1288,남항작은도서관,부산 영도구 절영로 71-0,문화시설,문화생활시설기타,Yeongdo-gu,부산 영도구 절영로 71-0,35.0725633,129.0718921,60
1289,금불사,부산 영도구 동삼로68번길 13-0,역사관광지,절,Yeongdo-gu,부산 영도구 동삼로68번길 13-0,35.079574,129.0707869,60
1290,미륵암,부산 영도구 와치로161번길 7-0,역사관광지,절,Yeongdo-gu,부산 영도구 와치로161번길 7-0,35.0810495,129.0659237,60
1291,봉정사,부산 영도구 벚꽃길1번길 21-0,역사관광지,절,Yeongdo-gu,부산 영도구 벚꽃길1번길 21-0,35.0864083,129.059182,60
1292,송남원,부산 영도구 와치로 59-0,역사관광지,절,Yeongdo-gu,부산 영도구 와치로 59-0,35.075598,129.0692132,60
1293,자원암,부산 영도구 일산봉로 82-1,역사관광지,절,Yeongdo-gu,부산 영도구 일산봉로 82-1,35.0881216,129.0646328,60
1294,구명사,부산 영도구 전망로 316-0,역사관광지,절,Yeongdo-gu,부산 영도구 전망로 316,35.0585684,129.0808551,60
1295,연봉사,부산 영도구 청학남로 34-1,역사관광지,절,Yeongdo-gu,부산 영도구 청학남로 34-1,35.0889818,129.0634881,60
1296,삼밀사,부산 영도구 한사랑길 109-0,역사관광지,절,Yeongdo-gu,부산 영도구 한사랑길 109-0,35.0895454,129.044017,60
1297,용석사,부산 영도구 청학서로65번길 14-0,역사관광지,절,Yeongdo-gu,부산 영도구,35.0908,129.0678,60
1298,영선사,부산 영도구 에움길 78-0,역사관광지,절,Yeongdo-gu,부산 영도구 에움길 78,35.0807123,129.0434457,60
1299,법성사,부산 영도구 동삼남로31번길 9-9,역사관광지,절,Yeongdo-gu,부산 영도구 동삼남로31번길 9-9,35.0784513,129.0696039,60
1300,용화사,부산 영도구 동삼남로 38-10,역사관광지,절,Yeongdo-gu,부산 영도구 동삼남로 38-10,35.07776,129.06817,60
1301,불각사,부산 영도구 웃서발로4번길 70-0,역사관광지,절,Yeongdo-gu,부산 영도구 웃서발로4번길 70-0,35.0824636,129.0672429,60
1302,백련사,부산 영도구 절영로 257-0,역사관광지,절,Yeongdo-gu,부산 영도구 절영로 257,35.0725633,129.0718921,60
1303,발원사,부산 영도구 와치로 310-78,역사관광지,절,Yeongdo-gu,부산 영도구 와치로 310-78,35.075598,129.0692132,60
1304,대한불교조계종대원사,부산 영도구 중리로 23-6,역사관광지,절,Yeongdo-gu,부산 영도구 중리로 23-6,35.07424,129.06817,60
1305,영화사,부산 영도구 비나리길 30-0,역사관광지,절,Yeongdo-gu,부산 영도구 비나리길 30-0,35.0852348,129.0476957,60
1306,선박박물관,부산 영도구 해양로195번길 30-0,문화시설,박물관/기념관,Yeongdo-gu,부산 영도구 해양로195번길 30-0,35.0882119,129.0759059,60
1307,무진선원,부산 영도구 함지로 6-0,역사관광지,절,Yeongdo-gu,부산 영도구 함지로 6-0,35.07171,129.06195,60
1308,대흥사,부산 영도구 금잔디길 5-0,역사관광지,절,Yeongdo-gu,부산 영도구 금잔디길 5-0,35.0866773,129.0468316,60
1309,선암사,부산 영도구 본산로 37-0,역사관광지,절,Yeongdo-gu,부산 영도구 본산로 37-0,35.0660241,129.0770656,60
1310,순직선원위령탑,부산 영도구 태종로793번길 32-0,역사관광지,탑,Yeongdo-gu,부산 영도구 태종로793번길 32-0,35.065545,129.0822851,60
1311,대법사,부산 영도구 산제당길 127-0,역사관광지,절,Yeongdo-gu,부산 영도구,35.0908,129.0678,60
1312,깡깡이마을박물관,부산 영도구 대평로27번길 8-8,문화시설,박물관/기념관,Yeongdo-gu,부산 영도구 대평로27번길 8-8,35.0911143,129.034139,60
1313,봉래산영광사,부산 영도구 산제당길 226-0,역사관광지,절,Yeongdo-gu,부산 영도구,35.0908,129.0678,60
1314,끄티,부산 영도구 해양로111번길 32-0,공연/행사,공연장,Yeongdo-gu,부산 영도구,35.0908,129.0678,60
1315,영도문화원,부산 영도구 함지로79번길 6-0,문화시설,문화원,Yeongdo-gu,부산 영도구 함지로79번길 6-0,35.07449,129.06447,60
1316,어울림마당작은도서관,부산 영도구 청학남로13번길 18-0,문화시설,문화생활시설기타,Yeongdo-gu,부산 영도구 청학남로13번길 18-0,35.0909726,129.0594365,60
1317,복전심인당,부산 영도구 대교로14번길 21-8,역사관광지,절,Yeongdo-gu,부산 영도구 대교로14번길 21-8,35.0943609,129.044043,60
1318,황해사,부산 영도구 와치로 136-0,역사관광지,절,Yeongdo-gu,부산 영도구 와치로 136-0,35.075598,129.0692132,60
1319,법융사,부산 영도구 태종로833번길 55-0,역사관광지,절,Yeongdo-gu,부산 영도구 태종로833번길 55-0,35.0613371,129.083199,60
1320,현성사,부산 영도구 와치로27번길 3-0,역사관광지,절,Yeongdo-gu,부산 영도구 와치로27번길 3-0,35.0896767,129.0593959,60
1321,영선사,부산 영도구 절영로 281-0,역사관광지,절,Yeongdo-gu,부산 영도구 절영로 281,35.0725633,129.0718921,60
1322,피아크,부산 영도구 해양로195번길 180-0,문화시설,문화생활시설기타,Yeongdo-gu,부산 영도구 해양로195번길 180,35.0882119,129.0759059,60
1323,금수사,부산 영도구 청학북로 3-0,역사관광지,절,Yeongdo-gu,부산 영도구 청학북로 3-0,35.0943093,129.0581915,60
1324,태종대,부산 영도구 전망로 24-0,역사관광지,문화유적지,Yeongdo-gu,부산 영도구 전망로 24-0,35.0585684,129.0808551,60
1325,정해사,부산 영도구 와치로161번길 31-3,역사관광지,절,Yeongdo-gu,부산 영도구 와치로161번길 31-3,35.0810495,129.0659237,60
1326,국립해양박물관,부산 영도구 해양로301번길 45-0,문화시설,박물관/기념관,Yeongdo-gu,부산 영도구 해양로301번길 45-0,35.0816988,129.0764165,60
1327,극락사,부산 연제구 토곡로 77-0,역사관광지,절,Yeonje-gu,부산 연제구 토곡로 77,35.1820062,129.1029611,55
1328,용문사,부산 연제구 금련로62번길 65-0,역사관광지,절,Yeonje-gu,부산 연제구,35.1765,129.0793,55
1329,운고사,부산 연제구 황령산로543번길 58-0,역사관광지,절,Yeonje-gu,부산 연제구,35.1765,129.0793,55
1330,도성암,부산 연제구 과정로 176-0,역사관광지,절,Yeonje-gu,부산 연제구 과정로 176-0,35.1812888,129.1067309,55
1331,천지암,부산 연제구 묘봉산로 51-1,역사관광지,절,Yeonje-gu,부산 연제구 묘봉산로 51-1,35.1833071,129.0890457,55
1332,영취사,부산 연제구 중앙대로1076번길 30-0,역사관광지,절,Yeonje-gu,부산 연제구 중앙대로1076번길 30-0,35.1831993,129.0816337,55
